storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP012019,UNNAMED,2019,0,1,0,0.0,0,0.0,0.0,0.0,1,0.004143121430491417
WP012019,UNNAMED,2019,1,2,0,0.0,0,0.0,0.0,0.0,1,0.005107974330612865
WP012019,UNNAMED,2019,2,3,0,0.0,0,0.0,0.0,0.0,1,0.005107974330612865
WP012019,UNNAMED,2019,3,4,0,0.0,0,0.0,0.0,0.0,1,0.005107974330612865
WP012019,UNNAMED,2019,4,5,0,0.0,0,0.0,0.0,0.0,1,0.005107974330612865
WP012019,UNNAMED,2019,5,6,0,0.0,0,0.0,0.0,0.0,1,0.005107974330612865
WP012019,UNNAMED,2019,6,7,0,0.0,0,0.0,0.0,0.0,1,0.005107974330612865
WP012019,UNNAMED,2019,7,8,0,0.0,0,0.0,0.0,0.0,1,0.005107974330612865
WP012019,UNNAMED,2019,8,9,0,0.0,0,0.0,0.0,0.0,1,0.0062997203588378
WP012019,UNNAMED,2019,9,10,0,0.0,0,0.0,0.0,0.0,1,0.013125715582464725
