storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP032022,MEGI,2022,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP032022,MEGI,2022,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0013621861597094393
WP032022,MEGI,2022,2,3,0,0.0,0,0.0,0.0,0.0,1,0.002037846349303953
WP032022,MEGI,2022,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0024349023007156074
WP032022,MEGI,2022,4,5,0,0.0,0,0.0,0.0,0.0,1,0.00433749111647363
WP032022,MEGI,2022,5,6,0,0.0,0,0.0,0.0,0.0,1,0.008165149343286451
WP032022,MEGI,2022,6,7,0,0.0,0,0.0,0.0,0.0,1,0.015303817595165393
WP032022,MEGI,2022,7,8,0,0.0,0,0.0,0.0,0.0,1,0.02427782660016266
WP032022,MEGI,2022,8,9,0,0.0,0,0.0,0.0,0.0,1,0.031062274261569902
WP032022,MEGI,2022,9,10,0,0.0,0,0.0,0.0,0.0,1,0.05672090962142688
WP032022,MEGI,2022,10,11,0,0.0,0,0.0,0.0,0.0,1,0.0880080879841596
WP032022,MEGI,2022,11,12,0,0.0,0,0.0,0.0,0.0,1,0.11503821350455046
WP032022,MEGI,2022,12,13,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,13,14,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,14,15,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,15,16,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,16,17,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,17,18,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,18,19,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,19,20,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,20,21,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,21,22,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,22,23,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,23,24,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,24,25,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,25,26,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,26,27,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,27,28,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
WP032022,MEGI,2022,28,29,0,0.0,0,0.0,0.0,0.0,1,0.15510438379305042
