storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP032022,MEGI,2022,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP032022,MEGI,2022,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.015281004073406131,5.023946898840959e-05,6.60559805800728e-05
WP032022,MEGI,2022,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0181915843866144,5.06059873394389e-05,6.960869347617091e-05
WP032022,MEGI,2022,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.01972635870445464,5.1199953809858923e-05,7.15583680982046e-05
WP032022,MEGI,2022,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.02514104583691475,5.164278052630292e-05,7.888337505143283e-05
WP032022,MEGI,2022,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.03534868745800621,5.235719449321528e-05,9.479267468693987e-05
WP032022,MEGI,2022,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.05057262644764201,5.348702684096392e-05,0.0001246728558529855
WP032022,MEGI,2022,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0629474729371841,5.536141304843724e-05,0.0001557744743840738
WP032022,MEGI,2022,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.07272773384709655,5.908169342536244e-05,0.00018575414454020353
WP032022,MEGI,2022,9,10,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.1220154659467659,6.349931651988384e-05,0.00045094162731716024
WP032022,MEGI,2022,10,11,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,7.982099746527218e-05,0.0020050511178972843
WP032022,MEGI,2022,11,12,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,9.323617994924584e-05,0.0020050511178972843
WP032022,MEGI,2022,12,13,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00010162412394498259,0.0020050511178972843
WP032022,MEGI,2022,13,14,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00010663756481478296,0.0020050511178972843
WP032022,MEGI,2022,14,15,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.0001102447107489303,0.0020050511178972843
WP032022,MEGI,2022,15,16,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00011070677639915515,0.0020050511178972843
WP032022,MEGI,2022,16,17,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.0001109172630383835,0.0020050511178972843
WP032022,MEGI,2022,17,18,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.0001109172630383835,0.0020050511178972843
WP032022,MEGI,2022,18,19,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.0001109172630383835,0.0020050511178972843
WP032022,MEGI,2022,19,20,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.0001109172630383835,0.0020050511178972843
WP032022,MEGI,2022,20,21,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.0001122179320214712,0.0020050511178972843
WP032022,MEGI,2022,21,22,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00011765131961165668,0.0020050511178972843
WP032022,MEGI,2022,22,23,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00011879254159693865,0.0020050511178972843
WP032022,MEGI,2022,23,24,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00011879254159693865,0.0020050511178972843
WP032022,MEGI,2022,24,25,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00011879254159693865,0.0020050511178972843
WP032022,MEGI,2022,25,26,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00011879254159693865,0.0020050511178972843
WP032022,MEGI,2022,26,27,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00011879254159693865,0.0020050511178972843
WP032022,MEGI,2022,27,28,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00011879254159693865,0.0020050511178972843
WP032022,MEGI,2022,28,29,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499563003254856,0.00011879254159693865,0.0020050511178972843
