storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP042010,CHANTHU,2010,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP042010,CHANTHU,2010,1,2,0,0.0,0,0.0,0.0,0.0,1,0.01692405801952557
WP042010,CHANTHU,2010,2,3,0,0.0,0,0.0,0.0,0.0,1,0.021449084671962458
WP042010,CHANTHU,2010,3,4,0,0.0,0,0.0,0.0,0.0,1,0.022426395280722773
WP042010,CHANTHU,2010,4,5,0,0.0,0,0.0,0.0,0.0,1,0.03806982572624754
WP042010,CHANTHU,2010,5,6,0,0.0,0,0.0,0.0,0.0,1,0.14607643396206738
WP042010,CHANTHU,2010,6,7,0,0.0,0,0.0,0.0,0.0,1,0.14653096465589527
WP042010,CHANTHU,2010,7,8,0,0.0,0,0.0,0.0,0.0,1,0.14653096465589527
WP042010,CHANTHU,2010,8,9,0,0.0,0,0.0,0.0,0.0,1,0.14653096465589527
WP042010,CHANTHU,2010,9,10,0,0.0,0,0.0,0.0,0.0,1,0.14653096465589527
WP042010,CHANTHU,2010,10,11,0,0.0,0,0.0,0.0,0.0,1,0.14653096465589527
WP042010,CHANTHU,2010,11,12,0,0.0,0,0.0,0.0,0.0,1,0.14653096465589527
