storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP082004,CHANTHU,2004,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.02227970958943392,5.05612278315094e-05,7.492371061581706e-05
WP082004,CHANTHU,2004,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.05592994805209541,5.214466463830326e-05,0.0001372923125671712
WP082004,CHANTHU,2004,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0746885332790676,5.952134343271681e-05,0.00019242600927977095
WP082004,CHANTHU,2004,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.20499995749473984,0.0001132760174601953,0.002005206992882948
WP082004,CHANTHU,2004,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.23485183628466444,0.00026027465824579127,0.0034268982391768422
WP082004,CHANTHU,2004,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.23485183628466444,0.00026027465824579127,0.0034268982391768422
WP082004,CHANTHU,2004,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.23485183628466444,0.00026027465824579127,0.0034268982391768422
WP082004,CHANTHU,2004,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.23485183628466444,0.00026027465824579127,0.0034268982391768422
WP082004,CHANTHU,2004,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.23485183628466444,0.00026027465824579127,0.0034268982391768422
WP082004,CHANTHU,2004,9,10,3,0.012711864406779662,3,0,0.0,0.0,0.0,2,2,0,0.23485183628466444,0.00026027465824579127,0.0034268982391768422
WP082004,CHANTHU,2004,10,11,3,0.012711864406779662,0,0,0.0,0.0,0.0,2,2,0,0.23485183628466444,0.00026027465824579127,0.0034268982391768422
