storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP222020,GONI,2020,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP222020,GONI,2020,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP222020,GONI,2020,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.15904872303565484
WP222020,GONI,2020,3,4,9,0.038135593220338986,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244
WP222020,GONI,2020,4,5,9,0.038135593220338986,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244
WP222020,GONI,2020,5,6,9,0.038135593220338986,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244
WP222020,GONI,2020,6,7,9,0.038135593220338986,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244
WP222020,GONI,2020,7,8,9,0.038135593220338986,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244
WP222020,GONI,2020,8,9,9,0.038135593220338986,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244
WP222020,GONI,2020,9,10,9,0.038135593220338986,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244
WP222020,GONI,2020,10,11,9,0.038135593220338986,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244
