storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP232005,TEMBIN,2005,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP232005,TEMBIN,2005,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP232005,TEMBIN,2005,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.028080275430733985
WP232005,TEMBIN,2005,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.05310605553187375
WP232005,TEMBIN,2005,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.11646454433300973
WP232005,TEMBIN,2005,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.2055091153723348
WP232005,TEMBIN,2005,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.2056313702143926
WP232005,TEMBIN,2005,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.2056313702143926
WP232005,TEMBIN,2005,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.2056313702143926
WP232005,TEMBIN,2005,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.2056313702143926
WP232005,TEMBIN,2005,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.2056313702143926
