storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP132008,NURI,2008,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP132008,NURI,2008,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP132008,NURI,2008,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP132008,NURI,2008,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.07423244593004596,5.172152429272173e-05,0.00019085304107737286
WP132008,NURI,2008,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.10892336027779093,5.7683933127072684e-05,0.0003563005723216819
WP132008,NURI,2008,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.49384595524417985,0.0012526976379181414,0.26682863869772033
WP132008,NURI,2008,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.49384595524417985,0.0012526976379181414,0.26682863869772033
WP132008,NURI,2008,7,8,1,0.00423728813559322,1,0,0.0,0.0,0.0,2,2,0,0.49384595524417985,0.0012526976379181414,0.26682863869772033
WP132008,NURI,2008,8,9,1,0.00423728813559322,0,0,0.0,0.0,0.0,2,2,0,0.49384595524417985,0.0012526976379181414,0.26682863869772033
WP132008,NURI,2008,9,10,1,0.00423728813559322,0,0,0.0,0.0,0.0,2,2,0,0.49384595524417985,0.0012526976379181414,0.26682863869772033
WP132008,NURI,2008,10,11,1,0.00423728813559322,0,0,0.0,0.0,0.0,2,2,0,0.49384595524417985,0.0012526976379181414,0.26682863869772033
