storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP222015,MUJIGAE,2015,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP222015,MUJIGAE,2015,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP222015,MUJIGAE,2015,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP222015,MUJIGAE,2015,3,4,0,0.0,0,0.0,0.0,0.0,1,0.02580705708797458
WP222015,MUJIGAE,2015,4,5,0,0.0,0,0.0,0.0,0.0,1,0.02831492015491458
WP222015,MUJIGAE,2015,5,6,0,0.0,0,0.0,0.0,0.0,1,0.17521206436365336
WP222015,MUJIGAE,2015,6,7,0,0.0,0,0.0,0.0,0.0,1,0.17642991652512457
WP222015,MUJIGAE,2015,7,8,0,0.0,0,0.0,0.0,0.0,1,0.17642991652512457
WP222015,MUJIGAE,2015,8,9,0,0.0,0,0.0,0.0,0.0,1,0.17642991652512457
WP222015,MUJIGAE,2015,9,10,0,0.0,0,0.0,0.0,0.0,1,0.17642991652512457
