storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP242012,SON-TINH,2012,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.018337556532561035,5.033843293163305e-05,6.979181793228795e-05
WP242012,SON-TINH,2012,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.02362844598834604,5.086696247777896e-05,7.676477054411801e-05
WP242012,SON-TINH,2012,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0629211320765807,5.24777198549578e-05,0.0001557006451808743
WP242012,SON-TINH,2012,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.15485472874709544,6.824085993979583e-05,0.0008140984018192079
WP242012,SON-TINH,2012,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2054695227853691,0.00010007583477644349,0.002022192763141699
WP242012,SON-TINH,2012,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2054695227853691,0.00010690064686922555,0.002022192763141699
WP242012,SON-TINH,2012,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2054695227853691,0.00011967600521582655,0.002022192763141699
WP242012,SON-TINH,2012,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2054695227853691,0.00012057848241109121,0.002022192763141699
WP242012,SON-TINH,2012,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2054695227853691,0.00012057848241109121,0.002022192763141699
WP242012,SON-TINH,2012,9,10,1,0.00423728813559322,1,0,0.0,0.0,0.0,1,1,0,0.2054695227853691,0.00012057848241109121,0.002022192763141699
