storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP232006,CHEBI,2006,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP232006,CHEBI,2006,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP232006,CHEBI,2006,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP232006,CHEBI,2006,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.10512668013485114,5.8635006468233125e-05,0.00033277213380255834
WP232006,CHEBI,2006,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.42747951238878334,0.0007411983066618865,0.09926940610932754
WP232006,CHEBI,2006,5,6,4,0.01694915254237288,4,0,0.0,0.0,0.0,3,3,0,0.47044781515305645,0.011958655964959902,0.19279669441999603
WP232006,CHEBI,2006,6,7,6,0.025423728813559324,2,0,0.0,0.0,0.0,4,4,0,0.47044781515305645,0.011971213227881479,0.19279669441999603
WP232006,CHEBI,2006,7,8,6,0.025423728813559324,0,0,0.0,0.0,0.0,4,4,0,0.47044781515305645,0.011971213227881479,0.19279669441999603
WP232006,CHEBI,2006,8,9,7,0.029661016949152543,1,0,0.0,0.0,0.0,5,5,0,0.47044781515305645,0.011971213227881479,0.19279669441999603
WP232006,CHEBI,2006,9,10,12,0.05084745762711865,5,1,0.005208333333333333,47658.53385782242,0.00030835907837330033,8,7,1,0.47044781515305645,0.011971213227881479,0.19279669441999603
