storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP252006,UTOR,2006,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP252006,UTOR,2006,1,2,0,0.0,0,0.0,0.0,0.0,1,0.00774959561963983
WP252006,UTOR,2006,2,3,0,0.0,0,0.0,0.0,0.0,1,0.12521442686828588
WP252006,UTOR,2006,3,4,0,0.0,0,0.0,0.0,0.0,1,0.1842577832043174
WP252006,UTOR,2006,4,5,0,0.0,0,0.0,0.0,0.0,1,0.18856079836828615
WP252006,UTOR,2006,5,6,0,0.0,0,0.0,0.0,0.0,1,0.18856079836828615
WP252006,UTOR,2006,6,7,0,0.0,0,0.0,0.0,0.0,1,0.18856079836828615
WP252006,UTOR,2006,7,8,0,0.0,0,0.0,0.0,0.0,1,0.18856079836828615
WP252006,UTOR,2006,8,9,0,0.0,0,0.0,0.0,0.0,1,0.18856079836828615
WP252006,UTOR,2006,9,10,0,0.0,0,0.0,0.0,0.0,1,0.18856079836828615
WP252006,UTOR,2006,10,11,0,0.0,0,0.0,0.0,0.0,1,0.18856079836828615
WP252006,UTOR,2006,11,12,0,0.0,0,0.0,0.0,0.0,1,0.18856079836828615
WP252006,UTOR,2006,12,13,0,0.0,0,0.0,0.0,0.0,1,0.18856079836828615
