storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP182021,CONSON,2021,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP182021,CONSON,2021,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.03319545086197075,5.034596607151786e-05,9.118929219362525e-05
WP182021,CONSON,2021,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.07585893967146302,5.6308700623994215e-05,0.0001965221073600714
WP182021,CONSON,2021,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0008189319697585368,0.02744773122790769
WP182021,CONSON,2021,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0008215354930987777,0.02744773122790769
WP182021,CONSON,2021,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0008265287587721119,0.02744773122790769
WP182021,CONSON,2021,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0008300723973870134,0.02744773122790769
WP182021,CONSON,2021,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0008582837561094671,0.02744773122790769
WP182021,CONSON,2021,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0009432644638517721,0.02744773122790769
WP182021,CONSON,2021,9,10,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0016908701029416972,0.02744773122790769
WP182021,CONSON,2021,10,11,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.002360578392593644,0.02744773122790769
WP182021,CONSON,2021,11,12,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.002449917821963806,0.02744773122790769
WP182021,CONSON,2021,12,13,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0024499677126185856,0.02744773122790769
WP182021,CONSON,2021,13,14,1,0.00423728813559322,1,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0024499677126185856,0.02744773122790769
WP182021,CONSON,2021,14,15,2,0.00847457627118644,1,0,0.0,0.0,0.0,1,1,0,0.35179776070022584,0.0024499677126185856,0.02744773122790769
