name,cables,bus0,bus1,s_nom,x,r,lat0,lon0,lat1,lon1,lat_mid,lon_mid,line_id,failure_frequency
115_01BNTAY_01CURIMAO,1,01BNTAY,01CURIMAO,115.0,10.66925124,5.109877777,17.59532069,120.3913589,18.00652176,120.5132268,17.800921225,120.45229284999999,0,0.0
115_01BNTAY_01SNESTBN,1,01BNTAY,01SNESTBN,115.0,6.439970993,3.084327468,17.59532069,120.3913589,17.34299021,120.4472129,17.469155450000002,120.4192859,1,0.0
115_01CURIMAO_01LAOAG,1,01CURIMAO,01LAOAG,115.0,5.641781285,2.702046485,18.00652176,120.5132268,18.21468543,120.6056228,18.110603595,120.5594248,2,0.0
115_01LAOAG_01PASUQUIN,1,01LAOAG,01PASUQUIN,115.0,3.341738009,1.600475273,18.21468543,120.6056228,18.34463934,120.6392652,18.279662385,120.622444,3,0.0
115_01LAOAG_01BURGOS,1,01LAOAG,01BURGOS,115.0,38.69184387,18.530878,18.21468543,120.6056228,18.53398369,120.6490002,18.37433456,120.6273115,4,0.0030959752321981426
115_01LAOAG_01PAGUDPUD,1,01LAOAG,01PAGUDPUD,115.0,10.98957893,5.263293918,18.21468543,120.6056228,18.619094,120.7885729,18.416889715,120.69709785,5,0.0030959752321981426
230_01LAOAG_01SNESTBN,1,01LAOAG,01SNESTBN,230.0,7.887803158,16.35595225,18.21468543,120.6056228,17.34299021,120.4472129,17.77883782,120.52641785,6,0.0
230_01SNESTBN_01BAKUN,1,01SNESTBN,01BAKUN,230.0,6.0830265,12.61361231,17.34299021,120.4472129,16.76351865,120.8238584,17.053254430000003,120.63553565000001,7,0.006191950464396285
230_01SNESTBN_01BCNOTAN,1,01SNESTBN,01BCNOTAN,230.0,5.24297503,10.87170249,17.34299021,120.4472129,16.75977011,120.3687725,17.05138016,120.4079927,8,0.009287925696594427
230_01BCNOTAN_01BAUANG,1,01BCNOTAN,01BAUANG,230.0,1.400786262,2.904635518,16.75977011,120.3687725,16.60818654,120.4118675,16.683978324999998,120.39032,9,0.009287925696594427
230_01BAKUN_01BAUANG,1,01BAKUN,01BAUANG,230.0,3.781510817,7.841246685,16.76351865,120.8238584,16.60818654,120.4118675,16.685852595,120.61786295,10,0.009287925696594427
230_01BAUANG_01LATRINI,2,01BAUANG,01LATRINI,230.0,2.405658698,4.988313984,16.60818654,120.4118675,16.43778525,120.6300619,16.522985894999998,120.52096470000001,11,0.018575851393188854
230_01BAUANG_01BPPC,1,01BAUANG,01BPPC,230.0,1.271574092,2.63670438,16.60818654,120.4118675,16.49071487,120.3275107,16.549450704999998,120.3696891,12,0.01238390092879257
230_01BAUANG_01BALINGUEO,1,01BAUANG,01BALINGUEO,230.0,5.79198731,12.01012069,16.60818654,120.4118675,15.95866114,120.4019109,16.283423839999998,120.4068892,13,0.015479876160990712
230_01BPPC_01BALINGUEO,1,01BPPC,01BALINGUEO,230.0,4.786517678,9.925203891,16.49071487,120.3275107,15.95866114,120.4019109,16.224688005,120.36471080000001,14,0.015479876160990712
230_01LATRINI_01BINGA,2,01LATRINI,01BINGA,230.0,0.943141389,1.955674503,16.43778525,120.6300619,16.38714954,120.726877,16.412467395,120.67846945,15,0.015479876160990712
230_01BINGA_01AMBKLAO,2,01BINGA,01AMBKLAO,230.0,0.648514753,1.344744047,16.38714954,120.726877,16.45857995,120.741167,16.422864745,120.73402200000001,16,0.006191950464396285
230_01BINGA_01EHVNAGSAAG,2,01BINGA,01EHVNAGSAAG,230.0,2.96555972,6.149310803,16.38714954,120.726877,16.06252858,120.6514578,16.22483906,120.6891674,17,0.006191950464396285
230_01AMBKLAO_01BYOMBNG,2,01AMBKLAO,01BYOMBNG,230.0,3.176159161,6.586004562,16.45857995,120.741167,16.47257449,121.1123331,16.46557722,120.92675005000001,18,0.01238390092879257
230_01BYOMBNG_01SNTGO,2,01BYOMBNG,01SNTGO,230.0,4.321366654,8.960678308,16.47257449,121.1123331,16.72942123,121.5412147,16.60099786,121.3267739,19,0.021671826625386997
230_01SNTGO_01MAGAT,2,01SNTGO,01MAGAT,230.0,1.147148184,2.378697915,16.72942123,121.5412147,16.82833887,121.4552882,16.778880049999998,121.49825145,20,0.018575851393188854
230_01SNTGO_01GAMU,1,01SNTGO,01GAMU,230.0,3.700436906,7.673133841,16.72942123,121.5412147,17.04803008,121.8191528,16.888725655000002,121.68018375,21,0.01238390092879257
230_01SNTGO_01TGEGARAO,1,01SNTGO,01TGEGARAO,230.0,8.212234185,17.02868435,16.72942123,121.5412147,17.62428834,121.7693882,17.176854785,121.65530145,22,0.021671826625386997
230_01TGEGARAO_01GAMU,1,01TGEGARAO,01GAMU,230.0,5.155517369,10.69035246,17.62428834,121.7693882,17.04803008,121.8191528,17.336159209999998,121.7942705,23,0.006191950464396285
230_01EHVNAGSAAG_01PANTABA,1,01EHVNAGSAAG,01PANTABA,230.0,4.512570711,9.357154281,16.06252858,120.6514578,15.81218761,121.1088937,15.937358095,120.88017575,24,0.006191950464396285
230_01EHVNAGSAAG_01CASCNAN,2,01EHVNAGSAAG,01CASCNAN,230.0,5.089659157,10.55379052,16.06252858,120.6514578,15.84631117,121.2009157,15.954419875,120.92618675,25,0.0030959752321981426
230_01EHVNAGSAAG_01SNROQUE,2,01EHVNAGSAAG,01SNROQUE,230.0,6.91614119,14.34113819,16.06252858,120.6514578,15.29628888,120.5261828,15.679408729999999,120.58882030000001,26,0.015479876160990712
230_01PANTABA_01CBNTUAN,1,01PANTABA,01CBNTUAN,230.0,3.604667278,7.474548326,15.81218761,121.1088937,15.44081855,120.9429922,15.626503079999999,121.02594295,27,0.006191950464396285
500_01EHVNAGSAAG_01EHVSJOS,2,01EHVNAGSAAG,01EHVSJOS,500.0,3.65235125,39.11073285,16.06252858,120.6514578,14.82162551,121.0483096,15.442077045,120.84988369999999,28,0.01238390092879257
500_01EHVNAGSAAG_01KDAMEHV,2,01EHVNAGSAAG,01KDAMEHV,500.0,1.333031004,14.27459078,16.06252858,120.6514578,15.98001924,120.1659028,16.021273909999998,120.4086803,29,0.0030959752321981426
230_01EHVNAGSAAG_01SNMANUEL,2,01EHVNAGSAAG,01SNMANUEL,230.0,0.008399387,0.01741676,16.06252858,120.6514578,16.06303221,120.6506293,16.062780394999997,120.65104355,30,0.0030959752321981426
230_01SNMANUEL_01CNCEPCN,2,01SNMANUEL,01CNCEPCN,230.0,6.116178457,12.68235538,16.06303221,120.6506293,15.37780441,120.6178226,15.72041831,120.63422595,31,0.01238390092879257
230_01CNCEPCN_01CLARK,2,01CNCEPCN,01CLARK,230.0,1.866505223,3.870338762,15.37780441,120.6178226,15.19327632,120.5153485,15.285540365,120.56658555,32,0.015479876160990712
230_01CNCEPCN_01MEXICO,2,01CNCEPCN,01MEXICO,230.0,3.000240751,6.221224526,15.37780441,120.6178226,15.05488466,120.7158539,15.216344535000001,120.66683825,33,0.01238390092879257
230_01MEXICO_01SNRAFAEL,2,01MEXICO,01SNRAFAEL,230.0,1.941291394,4.025413503,15.05488466,120.7158539,15.02418101,120.9390471,15.039532835,120.8274505,34,0.01238390092879257
230_01MEXICO_01HERMOSA,2,01MEXICO,01HERMOSA,230.0,0.980658616,2.033469291,15.05488466,120.7158539,14.96435658,120.7805211,15.00962062,120.7481875,35,0.006191950464396285
230_01MEXICO_02QUEZON,1,01MEXICO,02QUEZON,230.0,4.357844286,9.036317417,15.05488466,120.7158539,14.66566604,121.0216949,14.86027535,120.8687744,36,0.009287925696594427
230_01CBNTUAN_01SNRAFAEL,1,01CBNTUAN,01SNRAFAEL,230.0,3.715018539,7.703369953,15.44081855,120.9429922,15.02418101,120.9390471,15.23249978,120.94101965,37,0.0030959752321981426
230_01SNRAFAEL_01EHVSJOS,1,01SNRAFAEL,01EHVSJOS,230.0,2.036652832,4.223152608,15.02418101,120.9390471,14.82162551,121.0483096,14.92290326,120.99367835,38,0.0030959752321981426
230_01EHVSJOS_01MALOLOS,1,01EHVSJOS,01MALOLOS,230.0,1.986390379,4.118929637,14.82162551,121.0483096,14.87270687,120.8239729,14.84716619,120.93614124999999,39,0.006191950464396285
230_01EHVSJOS_01HERMOSA,1,01EHVSJOS,01HERMOSA,230.0,2.635151886,5.464185346,14.82162551,121.0483096,14.96435658,120.7805211,14.892991045,120.91441535,40,0.0030959752321981426
230_01EHVSJOS_02QUEZON,3,01EHVSJOS,02QUEZON,230.0,1.409390362,2.922476765,14.82162551,121.0483096,14.66566604,121.0216949,14.743645775000001,121.03500224999999,41,0.009287925696594427
230_01EHVSJOS_02DOLORES,2,01EHVSJOS,02DOLORES,230.0,2.359640925,4.892892677,14.82162551,121.0483096,14.57269264,121.1411741,14.697159075,121.09474184999999,42,0.006191950464396285
115_01EHVSJOS_01ANGAT,2,01EHVSJOS,01ANGAT,115.0,2.554181878,1.223287082,14.82162551,121.0483096,14.92252853,121.0309764,14.872077019999999,121.039643,43,0.0030959752321981426
115_01EHVSJOS_01ANGSJO_TP4,1,01EHVSJOS,01ANGSJO_TP4,115.0,3.567824549,1.708756028,14.82162551,121.0483096,14.90769283,121.1663025,14.86465917,121.10730605,44,0.006191950464396285
115_01EHVSJOS_01ANGSJO_TP2,1,01EHVSJOS,01ANGSJO_TP2,115.0,3.567824549,1.708756028,14.82162551,121.0483096,14.90769283,121.1663025,14.86465917,121.10730605,45,0.009287925696594427
115_01ANGSJO_TP4_01ANGAT,1,01ANGSJO_TP4,01ANGAT,115.0,3.286378716,1.57396177,14.90769283,121.1663025,14.92252853,121.0309764,14.91511068,121.09863945000001,46,0.006191950464396285
115_01ANGSJO_TP2_01ANGAT,1,01ANGSJO_TP2,01ANGAT,115.0,3.286378716,1.57396177,14.90769283,121.1663025,14.92252853,121.0309764,14.91511068,121.09863945000001,47,0.006191950464396285
115_01ANGSJO_TP4_01T_ASIA,1,01ANGSJO_TP4,01T_ASIA,115.0,2.147243438,1.028390023,14.90769283,121.1663025,14.89504593,121.0782897,14.90136938,121.1222961,48,0.006191950464396285
230_01HERMOSA_01MALOLOS,1,01HERMOSA,01MALOLOS,230.0,0.898848855,1.863830609,14.96435658,120.7805211,14.87270687,120.8239729,14.918531725000001,120.802247,49,0.006191950464396285
230_01HERMOSA_01DUHAT,1,01HERMOSA,01DUHAT,230.0,2.17102493,4.501783245,14.96435658,120.7805211,14.78699102,120.9531251,14.875673800000001,120.8668231,50,0.0030959752321981426
230_01DUHAT_02QUEZON,1,01DUHAT,02QUEZON,230.0,1.232828569,2.556362627,14.78699102,120.9531251,14.66566604,121.0216949,14.72632853,120.98741,51,0.006191950464396285
230_01HERMOSA_01BCCPP,3,01HERMOSA,01BCCPP,230.0,3.134219464,6.499039451,14.96435658,120.7805211,14.54468633,120.5964345,14.754521454999999,120.6884778,52,0.009287925696594427
230_01HERMOSA_01BALSIK,2,01HERMOSA,01BALSIK,230.0,1.207686917,2.504229525,14.96435658,120.7805211,14.91353163,120.6505793,14.938944105000001,120.7155502,53,0.006191950464396285
500_01EHVSJOS_01BALSIK,1,01EHVSJOS,01BALSIK,500.0,1.111715284,11.9046599,14.82162551,121.0483096,14.91353163,120.6505793,14.86757857,120.84944445,54,0.006191950464396285
500_01BALSIK_03TAYABEHV,1,01BALSIK,03TAYABEHV,500.0,3.613780373,38.69770158,14.91353163,120.6505793,14.02157229,121.6056151,14.46755196,121.1280972,55,0.01238390092879257
500_01BALSIK_01MARIVELES,2,01BALSIK,01MARIVELES,500.0,1.344414065,14.39648483,14.91353163,120.6505793,14.45025238,120.5289764,14.681892005,120.58977785,56,0.006191950464396285
230_01BALSIK_01OLONGAP,1,01BALSIK,01OLONGAP,230.0,3.335799302,6.917030383,14.91353163,120.6505793,14.83717791,120.2716297,14.87535477,120.4611045,57,0.009287925696594427
230_01BALSIK_01SNMARCELINO,2,01BALSIK,01SNMARCELINO,230.0,4.414122432,9.15301438,14.91353163,120.6505793,14.97091963,120.1416454,14.94222563,120.39611235000001,58,0.0030959752321981426
230_01SNMARCELINO_01SBMA,1,01SNMARCELINO,01SBMA,230.0,1.93832197,4.01925618,14.97091963,120.1416454,14.81779203,120.3013176,14.894355829999999,120.22148150000001,59,0.006191950464396285
230_01OLONGAP_01CAWAGO,1,01OLONGAP,01CAWAGO,230.0,0.516161309,1.07029924,14.83717791,120.2716297,14.83065685,120.2121254,14.833917379999999,120.24187755,60,0.006191950464396285
230_01CAWAGO_01BOTOLAN,1,01CAWAGO,01BOTOLAN,230.0,4.529412844,9.392077709,14.83065685,120.2121254,15.30045464,120.0119933,15.065555745000001,120.11205935000001,61,0.009287925696594427
230_01BOTOLAN_01LBRADOR,1,01BOTOLAN,01LBRADOR,230.0,6.652169879,13.79377385,15.30045464,120.0119933,16.02784474,120.1842921,15.664149689999999,120.0981427,62,0.0030959752321981426
230_01LBRADOR_01KDAMEHV,2,01LBRADOR,01KDAMEHV,230.0,0.454621049,0.942690889,16.02784474,120.1842921,15.98001924,120.1659028,16.003931989999998,120.17509745,63,0.009287925696594427
230_01KDAMEHV_01BALINGUEO,2,01KDAMEHV,01BALINGUEO,230.0,2.0320532,4.213614925,15.98001924,120.1659028,15.95866114,120.4019109,15.96934019,120.28390685,64,0.0030959752321981426
230_01KDAMEHV_01CAYANGA,2,01KDAMEHV,01CAYANGA,230.0,0.646096632,1.339729891,15.98001924,120.1659028,15.92256893,120.2118331,15.951294085,120.18886795,65,0.006191950464396285
230_01KDAMEHV_01MSINLOC,2,01KDAMEHV,01MSINLOC,230.0,4.148446274,8.602114912,15.98001924,120.1659028,15.56883079,119.9234709,15.774425015,120.04468685,66,0.006191950464396285
230_01KDAMEHV_01SUAL,2,01KDAMEHV,01SUAL,230.0,1.411571316,2.926999139,15.98001924,120.1659028,16.09747953,120.055461,16.038749385000003,120.1106819,67,0.0030959752321981426
230_01OLONGAP_01SBMA,1,01OLONGAP,01SBMA,230.0,0.308800015,0.640320023,14.83717791,120.2716297,14.81779203,120.3013176,14.82748497,120.28647365,68,0.009287925696594427
230_01BCCPP_01LAMAO,2,01BCCPP,01LAMAO,230.0,1.342826728,2.784452071,14.54468633,120.5964345,14.52106789,120.6007292,14.53287711,120.59858185,69,0.009287925696594427
230_01BCCPP_01LIMAY,2,01BCCPP,01LIMAY,230.0,1.238830386,2.568807846,14.54468633,120.5964345,14.54573648,120.5972664,14.545211405,120.59685045,70,0.01238390092879257
230_01LIMAY_01BPC,2,01LIMAY,01BPC,230.0,6.532434511,13.54549357,14.54573648,120.5972664,14.39588336,121.3379149,14.47080992,120.96759065,71,0.015479876160990712
230_01LAMAO_01MARIVELES,2,01LAMAO,01MARIVELES,230.0,0.884520462,1.83411961,14.52106789,120.6007292,14.45025238,120.5289764,14.485660135,120.56485280000001,72,0.01238390092879257
500_01MARIVELES_01MPGC,2,01MARIVELES,01MPGC,500.0,0.261171049,2.79671653,14.45025238,120.5289764,14.44999501,120.4330891,14.450123695,120.48103275,73,0.01238390092879257
230_02QUEZON_02DONAIMELDA,1,02QUEZON,02DONAIMELDA,230.0,0.391519686,0.811845474,14.66566604,121.0216949,14.62215698,121.0155714,14.643911509999999,121.01863315,74,0.009287925696594427
230_02DONAIMELDA_02MANILA,1,02DONAIMELDA,02MANILA,230.0,0.394999412,0.819060947,14.62215698,121.0155714,14.58073127,120.9993479,14.601444125,121.00745965,75,0.0
230_02MANILA_02MUNTINLUPA,1,02MANILA,02MUNTINLUPA,230.0,1.298718424,2.69299019,14.58073127,120.9993479,14.444463,121.052491,14.512597135,121.02591945,76,0.0030959752321981426
230_02DOLORES_03MLAYA,2,02DOLORES,03MLAYA,230.0,2.393152146,4.96238071,14.57269264,121.1411741,14.40142893,121.354621,14.487060785,121.24789755,77,0.006191950464396285
230_02MUNTINLUPA_03BINAN,4,02MUNTINLUPA,03BINAN,230.0,1.040552291,2.157663324,14.444463,121.052491,14.33009645,121.0764751,14.387279724999999,121.06448305,78,0.01238390092879257
230_02ZAPOTE_03DASMAEHV,2,02ZAPOTE,03DASMAEHV,230.0,1.56750989,3.250349482,14.48456999,120.9874793,14.31234618,120.9510418,14.398458085000001,120.96926055,79,0.01238390092879257
500_03DASMAEHV_03ILIJAN,1,03DASMAEHV,03ILIJAN,500.0,1.960771808,20.99667231,14.31234618,120.9510418,13.62630708,121.0785817,13.969326630000001,121.01481175,80,0.009287925696594427
230_03DASMAEHV_03AMADEO,2,03DASMAEHV,03AMADEO,230.0,0.977869863,2.027686602,14.31234618,120.9510418,14.21558559,121.0043114,14.263965885000001,120.9776766,81,0.0
230_03DASMAEHV_03BINAN,2,03DASMAEHV,03BINAN,230.0,1.09514154,2.270858232,14.31234618,120.9510418,14.33009645,121.0764751,14.321221314999999,121.01375845,82,0.006191950464396285
230_03AMADEO_03CLACA,2,03AMADEO,03CLACA,230.0,3.080434138,6.387511537,14.21558559,121.0043114,13.93530151,120.7960695,14.07544355,120.90019045,83,0.006191950464396285
230_03CLACA_03SALONG,1,03CLACA,03SALONG,230.0,0.270072769,0.56001617,13.93530151,120.7960695,13.92488298,120.8253729,13.930092245,120.8107212,84,0.006191950464396285
230_03CLACA_03SLPGC,2,03CLACA,03SLPGC,230.0,0.08708097,0.180568932,13.93530151,120.7960695,13.93353807,120.7861722,13.93441979,120.79112085,85,0.0030959752321981426
230_03CLACA_03STARITA,2,03CLACA,03STARITA,230.0,2.673625307,5.543962874,13.93530151,120.7960695,13.77532751,121.0572906,13.85531451,120.92668005,86,0.009287925696594427
230_03STARITA_03AVION,1,03STARITA,03AVION,230.0,0.142225991,0.294916274,13.77532751,121.0572906,13.77051954,121.041631,13.772923525,121.04946079999999,87,0.0030959752321981426
230_03STARITA_03BATANGAS,2,03STARITA,03BATANGAS,230.0,0.555705461,1.15229701,13.77532751,121.0572906,13.83377943,121.0795612,13.80455347,121.0684259,88,0.0030959752321981426
500_03ILIJAN_03EERI,1,03ILIJAN,03EERI,500.0,0.011501387,0.123161122,13.62630708,121.0785817,13.62228749,121.0793542,13.624297285,121.07896794999999,89,0.0030959752321981426
500_03ILIJAN_03TAYABEHV,1,03ILIJAN,03TAYABEHV,500.0,1.818795074,19.47633275,13.62630708,121.0785817,14.02157229,121.6056151,13.823939685,121.3420984,90,0.015479876160990712
500_03TAYABEHV_03PAGEHV,2,03TAYABEHV,03PAGEHV,500.0,0.437376549,4.683590432,14.02157229,121.6056151,13.98265943,121.7607786,14.00211586,121.68319685,91,0.006191950464396285
230_03TAYABEHV_03NAGA,2,03TAYABEHV,03NAGA,230.0,16.77192489,34.7778459,14.02157229,121.6056151,13.70429086,123.5153401,13.862931575000001,122.5604776,92,0.01238390092879257
230_03TAYABEHV_03MAUBAN,2,03TAYABEHV,03MAUBAN,230.0,2.243599108,4.652271253,14.02157229,121.6056151,14.2262972,121.7564799,14.123934745,121.6810475,93,0.0030959752321981426
230_03NAGA_03DARAGA,1,03NAGA,03DARAGA,230.0,5.406996919,11.2118142,13.70429086,123.5153401,13.12764641,123.7082849,13.415968635,123.6118125,94,0.021671826625386997
230_03NAGA_03TIWI-C,3,03NAGA,03TIWI-C,230.0,2.427076659,5.032725735,13.70429086,123.5153401,13.46065993,123.6402441,13.582475395,123.57779210000001,95,0.018575851393188854
230_03TIWI-C_03TIWI-A,2,03TIWI-C,03TIWI-A,230.0,0.13887238,0.28796231,13.46065993,123.6402441,13.47369627,123.6490078,13.4671781,123.64462595,96,0.015479876160990712
230_03TIWI-C_03DARAGA,1,03TIWI-C,03DARAGA,230.0,3.027377779,6.277495192,13.46065993,123.6402441,13.12764641,123.7082849,13.294153170000001,123.67426449999999,97,0.02476780185758514
230_03DARAGA_03BACMANGP,2,03DARAGA,03BACMANGP,230.0,2.34934288,4.871538907,13.12764641,123.7082849,13.05498921,123.9683161,13.09131781,123.8383005,98,0.018575851393188854
230_03BACMANGP_03PALAYAN,1,03BACMANGP,03PALAYAN,230.0,24.36388199,50.52033913,13.05498921,123.9683161,14.1460843,121.3907612,13.600536755,122.67953865,99,0.034055727554179564
350_03NAGA_04ORMOC,1,03NAGA,04ORMOC,350.0,13.56898739,68.35562505,13.70429086,123.5153401,11.08748498,124.6446783,12.39588792,124.0800092,100,0.030959752321981424
230_03NAGA_03LABO,2,03NAGA,03LABO,230.0,7.664919539,15.89378633,13.70429086,123.5153401,14.19264689,122.7863738,13.948468875,123.15085695,101,0.018575851393188854
