storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP302016,NOCK-TEN,2016,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP302016,NOCK-TEN,2016,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP302016,NOCK-TEN,2016,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.0
WP302016,NOCK-TEN,2016,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.10921327745802527
WP302016,NOCK-TEN,2016,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14695699196344833
WP302016,NOCK-TEN,2016,5,6,4,0.01694915254237288,1,0.005208333333333333,1169394.0103172064,0.0075661844813022,4,3,1,0.6302562859250002
WP302016,NOCK-TEN,2016,6,7,5,0.0211864406779661,2,0.010416666666666666,1608780.257164359,0.010409090612906855,5,3,2,0.6302562859250002
WP302016,NOCK-TEN,2016,7,8,5,0.0211864406779661,2,0.010416666666666666,1608780.257164359,0.010409090612906855,5,3,2,0.6302562859250002
WP302016,NOCK-TEN,2016,8,9,5,0.0211864406779661,2,0.010416666666666666,1608780.257164359,0.010409090612906855,5,3,2,0.6302562859250002
WP302016,NOCK-TEN,2016,9,10,5,0.0211864406779661,2,0.010416666666666666,1608780.257164359,0.010409090612906855,5,3,2,0.6302562859250002
WP302016,NOCK-TEN,2016,10,11,5,0.0211864406779661,2,0.010416666666666666,1608780.257164359,0.010409090612906855,5,3,2,0.6302562859250002
WP302016,NOCK-TEN,2016,11,12,5,0.0211864406779661,2,0.010416666666666666,1608780.257164359,0.010409090612906855,5,3,2,0.6302562859250002
WP302016,NOCK-TEN,2016,12,13,5,0.0211864406779661,2,0.010416666666666666,1608780.257164359,0.010409090612906855,5,3,2,0.6302562859250002
