storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP182023,JELAWAT,2023,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.07114510081995386
WP182023,JELAWAT,2023,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.10150367297875372
WP182023,JELAWAT,2023,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.10150367297875372
WP182023,JELAWAT,2023,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.11379843164000962
WP182023,JELAWAT,2023,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14682272931148357
WP182023,JELAWAT,2023,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14682272931148357
WP182023,JELAWAT,2023,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,15,16,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
WP182023,JELAWAT,2023,16,17,0,0.0,0,0.0,0.0,0.0,1,1,0,0.14701760380082002
