storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP172005,DAMREY,2005,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP172005,DAMREY,2005,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP172005,DAMREY,2005,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP172005,DAMREY,2005,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.02655957028006436,5.0526754543247684e-05,8.092330841086413e-05
WP172005,DAMREY,2005,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.039164006780830256,5.137043049569726e-05,0.00010153069272721391
WP172005,DAMREY,2005,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0705763308887105,5.2647733459585065e-05,0.00017869953114468733
WP172005,DAMREY,2005,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11923724043174606,5.49365895656492e-05,0.0004289549229871369
WP172005,DAMREY,2005,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11923724043174606,5.49365895656492e-05,0.0004289549229871369
WP172005,DAMREY,2005,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11923724043174606,5.49365895656492e-05,0.0004289549229871369
WP172005,DAMREY,2005,9,10,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11923724043174606,5.49365895656492e-05,0.0004289549229871369
WP172005,DAMREY,2005,10,11,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11923724043174606,5.49365895656492e-05,0.0004289549229871369
WP172005,DAMREY,2005,11,12,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11923724043174606,5.49365895656492e-05,0.0004289549229871369
WP172005,DAMREY,2005,12,13,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11923724043174606,5.49365895656492e-05,0.0004289549229871369
WP172005,DAMREY,2005,13,14,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11923724043174606,5.49365895656492e-05,0.0004289549229871369
WP172005,DAMREY,2005,14,15,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.11923724043174606,5.49365895656492e-05,0.0004289549229871369
