storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP012020,VONGFONG,2020,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP012020,VONGFONG,2020,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP012020,VONGFONG,2020,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0936978397032492,5.5476969150344566e-05,0.00027091380894278343
WP012020,VONGFONG,2020,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.314956111228067,0.00024684291923143207,0.014332491424021716
WP012020,VONGFONG,2020,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.4989698060274242,0.0014380692356062079,0.28525476087326684
WP012020,VONGFONG,2020,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.4989698060274242,0.001448712433969323,0.28525476087326684
WP012020,VONGFONG,2020,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.4989698060274242,0.0016509405852727632,0.28525476087326684
WP012020,VONGFONG,2020,7,8,1,0.00423728813559322,1,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.4989698060274242,0.002371673092204143,0.28525476087326684
WP012020,VONGFONG,2020,8,9,1,0.00423728813559322,0,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.4989698060274242,0.002464802990896547,0.28525476087326684
WP012020,VONGFONG,2020,9,10,1,0.00423728813559322,0,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.4989698060274242,0.002545492031489448,0.28525476087326684
WP012020,VONGFONG,2020,10,11,2,0.00847457627118644,1,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.4989698060274242,0.002555208277908109,0.28525476087326684
WP012020,VONGFONG,2020,11,12,2,0.00847457627118644,0,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.4989698060274242,0.002555208277908109,0.28525476087326684
WP012020,VONGFONG,2020,12,13,2,0.00847457627118644,0,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.4989698060274242,0.002555208277908109,0.28525476087326684
WP012020,VONGFONG,2020,13,14,2,0.00847457627118644,0,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.4989698060274242,0.002555208277908109,0.28525476087326684
WP012020,VONGFONG,2020,14,15,2,0.00847457627118644,0,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.4989698060274242,0.002555208277908109,0.28525476087326684
WP012020,VONGFONG,2020,15,16,3,0.012711864406779662,1,1,0.005208333333333333,2327941.2650969625,0.015062188550616763,2,1,1,0.4989698060274242,0.002555208277908109,0.28525476087326684
