storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components
WP312013,HAIYAN,2013,0,1,0,0.0,0,0.0,0.0,0.0,1
WP312013,HAIYAN,2013,1,2,4,0.01694915254237288,0,0.0,0.0,0.0,4
WP312013,HAIYAN,2013,2,3,4,0.01694915254237288,0,0.0,0.0,0.0,4
WP312013,HAIYAN,2013,3,4,4,0.01694915254237288,0,0.0,0.0,0.0,4
WP312013,HAIYAN,2013,4,5,4,0.01694915254237288,0,0.0,0.0,0.0,4
WP312013,HAIYAN,2013,5,6,4,0.01694915254237288,0,0.0,0.0,0.0,4
