storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP242003,MELOR,2003,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP242003,MELOR,2003,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP242003,MELOR,2003,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP242003,MELOR,2003,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0
WP242003,MELOR,2003,4,5,0,0.0,0,0.0,0.0,0.0,1,0.0
WP242003,MELOR,2003,5,6,0,0.0,0,0.0,0.0,0.0,1,0.06131430705545367
WP242003,MELOR,2003,6,7,0,0.0,0,0.0,0.0,0.0,1,0.18117854965433924
WP242003,MELOR,2003,7,8,0,0.0,0,0.0,0.0,0.0,1,0.4073538734293959
WP242003,MELOR,2003,8,9,0,0.0,0,0.0,0.0,0.0,1,0.4073538734293959
WP242003,MELOR,2003,9,10,0,0.0,0,0.0,0.0,0.0,1,0.4073538734293959
WP242003,MELOR,2003,10,11,0,0.0,0,0.0,0.0,0.0,1,0.4073538734293959
WP242003,MELOR,2003,11,12,0,0.0,0,0.0,0.0,0.0,1,0.4073538734293959
WP242003,MELOR,2003,12,13,0,0.0,0,0.0,0.0,0.0,1,0.4073538734293959
WP242003,MELOR,2003,13,14,0,0.0,0,0.0,0.0,0.0,1,0.4073538734293959
