storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP222011,NALGAE,2011,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP222011,NALGAE,2011,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP222011,NALGAE,2011,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP222011,NALGAE,2011,3,4,0,0.0,0,0.0,0.0,0.0,1,0.05380158216179368
WP222011,NALGAE,2011,4,5,1,0.00423728813559322,0,0.0,0.0,0.0,2,0.5535676245977419
WP222011,NALGAE,2011,5,6,1,0.00423728813559322,0,0.0,0.0,0.0,2,0.5535676245977419
WP222011,NALGAE,2011,6,7,1,0.00423728813559322,0,0.0,0.0,0.0,2,0.5535676245977419
WP222011,NALGAE,2011,7,8,1,0.00423728813559322,0,0.0,0.0,0.0,2,0.5535676245977419
WP222011,NALGAE,2011,8,9,1,0.00423728813559322,0,0.0,0.0,0.0,2,0.5535676245977419
WP222011,NALGAE,2011,9,10,1,0.00423728813559322,0,0.0,0.0,0.0,2,0.5535676245977419
