storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP082013,CIMARON,2013,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP082013,CIMARON,2013,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP082013,CIMARON,2013,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP082013,CIMARON,2013,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP082013,CIMARON,2013,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.015439878053733416,5.064153713272132e-05,6.624514078907763e-05
WP082013,CIMARON,2013,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.017453777670816455,5.069334407119941e-05,6.869042828524357e-05
WP082013,CIMARON,2013,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.017453777670816455,5.069334407119941e-05,6.869042828524357e-05
WP082013,CIMARON,2013,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.019689196427014177,5.087417759617896e-05,7.151052063135075e-05
WP082013,CIMARON,2013,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.045563097129640566,5.173933094797436e-05,0.00011392409299713007
WP082013,CIMARON,2013,9,10,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.06860302265631361,5.346211464440869e-05,0.00017246468419721022
WP082013,CIMARON,2013,10,11,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.06860302265631361,5.375004005893819e-05,0.00017246468419721022
WP082013,CIMARON,2013,11,12,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.06860302265631361,5.375004005893819e-05,0.00017246468419721022
WP082013,CIMARON,2013,12,13,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.06860302265631361,5.375004005893819e-05,0.00017246468419721022
