storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP132002,UNNAMED,2002,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.014164209289159924
WP132002,UNNAMED,2002,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.02253106830676834
WP132002,UNNAMED,2002,2,3,0,0.0,0,0.0,0.0,0.0,1,1,0,0.040595815703724954
WP132002,UNNAMED,2002,3,4,0,0.0,0,0.0,0.0,0.0,1,1,0,0.06541808292957338
WP132002,UNNAMED,2002,4,5,0,0.0,0,0.0,0.0,0.0,1,1,0,0.17267210543334266
WP132002,UNNAMED,2002,5,6,0,0.0,0,0.0,0.0,0.0,1,1,0,0.17267210543334266
WP132002,UNNAMED,2002,6,7,0,0.0,0,0.0,0.0,0.0,1,1,0,0.17267210543334266
WP132002,UNNAMED,2002,7,8,0,0.0,0,0.0,0.0,0.0,1,1,0,0.17267210543334266
WP132002,UNNAMED,2002,8,9,0,0.0,0,0.0,0.0,0.0,1,1,0,0.17267210543334266
WP132002,UNNAMED,2002,9,10,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20014412011608523
WP132002,UNNAMED,2002,10,11,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20014412011608523
WP132002,UNNAMED,2002,11,12,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20014412011608523
WP132002,UNNAMED,2002,12,13,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20014412011608523
WP132002,UNNAMED,2002,13,14,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20014412011608523
WP132002,UNNAMED,2002,14,15,0,0.0,0,0.0,0.0,0.0,1,1,0,0.20014412011608523
