storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP292013,KROSA,2013,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP292013,KROSA,2013,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP292013,KROSA,2013,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP292013,KROSA,2013,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0769309186198226,5.188139984653086e-05,0.0002003501774678406
WP292013,KROSA,2013,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.23390769278653012,8.764307555006947e-05,0.0033693461808672817
WP292013,KROSA,2013,5,6,1,0.00423728813559322,1,0,0.0,0.0,0.0,2,2,0,0.4678188730040609,0.004034605431311514,0.1855391747327967
WP292013,KROSA,2013,6,7,2,0.00847457627118644,1,0,0.0,0.0,0.0,3,3,0,0.4678188730040609,0.004034605431311514,0.1855391747327967
WP292013,KROSA,2013,7,8,3,0.012711864406779662,1,0,0.0,0.0,0.0,3,3,0,0.4678188730040609,0.004034605431311514,0.1855391747327967
WP292013,KROSA,2013,8,9,3,0.012711864406779662,0,0,0.0,0.0,0.0,3,3,0,0.4678188730040609,0.004034605431311514,0.1855391747327967
WP292013,KROSA,2013,9,10,3,0.012711864406779662,0,0,0.0,0.0,0.0,3,3,0,0.4678188730040609,0.004034605431311514,0.1855391747327967
