storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP182021,CONSON,2021,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP182021,CONSON,2021,1,2,0,0.0,0,0.0,0.0,0.0,1,0.03319545086197075
WP182021,CONSON,2021,2,3,0,0.0,0,0.0,0.0,0.0,1,0.07585893967146302
WP182021,CONSON,2021,3,4,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,4,5,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,5,6,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,6,7,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,7,8,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,8,9,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,9,10,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,10,11,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,11,12,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,12,13,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,13,14,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
WP182021,CONSON,2021,14,15,0,0.0,0,0.0,0.0,0.0,1,0.35179776070022584
