storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP302017,HAIKUI,2017,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP302017,HAIKUI,2017,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.03488763557479164,5.16310426961277e-05,9.400932547836022e-05
WP302017,HAIKUI,2017,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.174848775007306,6.822755813369135e-05,0.0011663348365768026
WP302017,HAIKUI,2017,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.17532958681215724,7.213751958921316e-05,0.001176460892554398
WP302017,HAIKUI,2017,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.17635781464594222,0.0001798152808654352,0.0011984113594474056
WP302017,HAIKUI,2017,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.17635781464594222,0.00022337283475774467,0.0011984113594474056
WP302017,HAIKUI,2017,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.17635781464594222,0.0002243049155944056,0.0011984113594474056
WP302017,HAIKUI,2017,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.17635781464594222,0.0002243049155944056,0.0011984113594474056
WP302017,HAIKUI,2017,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.17635781464594222,0.0002243049155944056,0.0011984113594474056
WP302017,HAIKUI,2017,9,10,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.17635781464594222,0.0002243049155944056,0.0011984113594474056
