storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP222020,GONI,2020,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP222020,GONI,2020,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP222020,GONI,2020,2,3,0,0.0,0,0.0,0.0,0.0,1,0.032856643059886205
WP222020,GONI,2020,3,4,4,0.01694915254237288,0,0.0,0.0,0.0,4,0.7255006641704947
WP222020,GONI,2020,4,5,4,0.01694915254237288,0,0.0,0.0,0.0,4,0.7255006641704947
WP222020,GONI,2020,5,6,4,0.01694915254237288,0,0.0,0.0,0.0,4,0.7255006641704947
WP222020,GONI,2020,6,7,4,0.01694915254237288,0,0.0,0.0,0.0,4,0.7255006641704947
WP222020,GONI,2020,7,8,4,0.01694915254237288,0,0.0,0.0,0.0,4,0.7255006641704947
WP222020,GONI,2020,8,9,4,0.01694915254237288,0,0.0,0.0,0.0,4,0.7255006641704947
WP222020,GONI,2020,9,10,4,0.01694915254237288,0,0.0,0.0,0.0,4,0.7255006641704947
WP222020,GONI,2020,10,11,4,0.01694915254237288,0,0.0,0.0,0.0,4,0.7255006641704947
