storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP322017,KAI-TAK,2017,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP322017,KAI-TAK,2017,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP322017,KAI-TAK,2017,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP322017,KAI-TAK,2017,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP322017,KAI-TAK,2017,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP322017,KAI-TAK,2017,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP322017,KAI-TAK,2017,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.041029518244342554,5.136493774605152e-05,0.00010499753601032038
WP322017,KAI-TAK,2017,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.06528485494517501,5.351943870684337e-05,0.00016246709138170682
WP322017,KAI-TAK,2017,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.09874127664746911,5.566822725044675e-05,0.00029665114203420746
WP322017,KAI-TAK,2017,9,10,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,5.810683901558094e-05,0.0006872624794394771
WP322017,KAI-TAK,2017,10,11,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,6.099823264991737e-05,0.0006872624794394771
WP322017,KAI-TAK,2017,11,12,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,6.460070178210721e-05,0.0006872624794394771
WP322017,KAI-TAK,2017,12,13,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,6.460070178210721e-05,0.0006872624794394771
WP322017,KAI-TAK,2017,13,14,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,6.460070178210721e-05,0.0006872624794394771
WP322017,KAI-TAK,2017,14,15,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,6.460070178210721e-05,0.0006872624794394771
WP322017,KAI-TAK,2017,15,16,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,6.460070178210721e-05,0.0006872624794394771
WP322017,KAI-TAK,2017,16,17,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,6.460070178210721e-05,0.0006872624794394771
WP322017,KAI-TAK,2017,17,18,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,6.460070178210721e-05,0.0006872624794394771
WP322017,KAI-TAK,2017,18,19,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.14543851256576884,6.460070178210721e-05,0.0006872624794394771
