storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP052003,LINFA,2003,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0044161181618964
WP052003,LINFA,2003,1,2,0,0.0,0,0.0,0.0,0.0,1,0.004628176684872851
WP052003,LINFA,2003,2,3,0,0.0,0,0.0,0.0,0.0,1,0.004628176684872851
WP052003,LINFA,2003,3,4,0,0.0,0,0.0,0.0,0.0,1,0.004628176684872851
WP052003,LINFA,2003,4,5,0,0.0,0,0.0,0.0,0.0,1,0.004628176684872851
WP052003,LINFA,2003,5,6,0,0.0,0,0.0,0.0,0.0,1,0.004628176684872851
WP052003,LINFA,2003,6,7,0,0.0,0,0.0,0.0,0.0,1,0.004628176684872851
WP052003,LINFA,2003,7,8,0,0.0,0,0.0,0.0,0.0,1,0.004628176684872851
WP052003,LINFA,2003,8,9,0,0.0,0,0.0,0.0,0.0,1,0.007307172704042976
WP052003,LINFA,2003,9,10,0,0.0,0,0.0,0.0,0.0,1,0.015793901978749247
WP052003,LINFA,2003,10,11,0,0.0,0,0.0,0.0,0.0,1,0.05618396654959521
WP052003,LINFA,2003,11,12,0,0.0,0,0.0,0.0,0.0,1,0.1635229319748875
WP052003,LINFA,2003,12,13,0,0.0,0,0.0,0.0,0.0,1,0.20517006539929633
WP052003,LINFA,2003,13,14,0,0.0,0,0.0,0.0,0.0,1,0.20517006539929633
WP052003,LINFA,2003,14,15,0,0.0,0,0.0,0.0,0.0,1,0.20517006539929633
WP052003,LINFA,2003,15,16,0,0.0,0,0.0,0.0,0.0,1,0.20517006539929633
WP052003,LINFA,2003,16,17,0,0.0,0,0.0,0.0,0.0,1,0.20517006539929633
WP052003,LINFA,2003,17,18,0,0.0,0,0.0,0.0,0.0,1,0.20517006539929633
WP052003,LINFA,2003,18,19,0,0.0,0,0.0,0.0,0.0,1,0.20517006539929633
WP052003,LINFA,2003,19,20,0,0.0,0,0.0,0.0,0.0,1,0.20517006539929633
