storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP222020,GONI,2020,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP222020,GONI,2020,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP222020,GONI,2020,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.15904872303565484,7.175457585192321e-05,0.0008778794711112064
WP222020,GONI,2020,3,4,8,0.03389830508474576,8,4,0.020833333333333332,6872949.657922983,0.04446919052410934,7,3,4,0.7542253723217244,0.03522812566878753,0.9753027660800722
WP222020,GONI,2020,4,5,9,0.038135593220338986,1,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244,0.03600714636748454,0.9753027660800722
WP222020,GONI,2020,5,6,9,0.038135593220338986,0,5,0.026041666666666668,8042343.66824019,0.05203537500541154,8,3,5,0.7542253723217244,0.03872155755739234,0.9753027660800722
WP222020,GONI,2020,6,7,11,0.046610169491525424,2,6,0.03125,8151164.328940988,0.052739463778720796,10,4,6,0.7542253723217244,0.038726837218503306,0.9753027660800722
WP222020,GONI,2020,7,8,11,0.046610169491525424,0,6,0.03125,8151164.328940988,0.052739463778720796,10,4,6,0.7542253723217244,0.038726837218503306,0.9753027660800722
WP222020,GONI,2020,8,9,15,0.0635593220338983,4,7,0.036458333333333336,11269001.123969674,0.07291241503864733,12,5,7,0.7542253723217244,0.038726837218503306,0.9753027660800722
WP222020,GONI,2020,9,10,16,0.06779661016949153,1,7,0.036458333333333336,11269001.123969674,0.07291241503864733,12,5,7,0.7542253723217244,0.038726837218503306,0.9753027660800722
WP222020,GONI,2020,10,11,17,0.07203389830508475,1,7,0.036458333333333336,11269001.123969674,0.07291241503864733,12,5,7,0.7542253723217244,0.038726837218503306,0.9753027660800722
