storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP072008,FENGSHEN,2008,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP072008,FENGSHEN,2008,1,2,0,0.0,0,0.0,0.0,0.0,1,0.006390463489150598
WP072008,FENGSHEN,2008,2,3,0,0.0,0,0.0,0.0,0.0,1,0.2027030954440024
WP072008,FENGSHEN,2008,3,4,0,0.0,0,0.0,0.0,0.0,1,0.292338013358964
WP072008,FENGSHEN,2008,4,5,0,0.0,0,0.0,0.0,0.0,1,0.292338013358964
WP072008,FENGSHEN,2008,5,6,0,0.0,0,0.0,0.0,0.0,1,0.292338013358964
WP072008,FENGSHEN,2008,6,7,0,0.0,0,0.0,0.0,0.0,1,0.292338013358964
WP072008,FENGSHEN,2008,7,8,0,0.0,0,0.0,0.0,0.0,1,0.292338013358964
WP072008,FENGSHEN,2008,8,9,0,0.0,0,0.0,0.0,0.0,1,0.3590455748183053
WP072008,FENGSHEN,2008,9,10,0,0.0,0,0.0,0.0,0.0,1,0.3590455748183053
WP072008,FENGSHEN,2008,10,11,0,0.0,0,0.0,0.0,0.0,1,0.3590455748183053
WP072008,FENGSHEN,2008,11,12,0,0.0,0,0.0,0.0,0.0,1,0.3590455748183053
WP072008,FENGSHEN,2008,12,13,0,0.0,0,0.0,0.0,0.0,1,0.3590455748183053
WP072008,FENGSHEN,2008,13,14,0,0.0,0,0.0,0.0,0.0,1,0.3590455748183053
WP072008,FENGSHEN,2008,14,15,0,0.0,0,0.0,0.0,0.0,1,0.3590455748183053
WP072008,FENGSHEN,2008,15,16,0,0.0,0,0.0,0.0,0.0,1,0.3590455748183053
WP072008,FENGSHEN,2008,16,17,0,0.0,0,0.0,0.0,0.0,1,0.3590455748183053
