storm_id,name,point_index,time,year,lat,lon,wind_kt,wind_kph
WP022000,LONGWANG,0,2000-05-17 18:00:00,2000,17.8,121.6,15.0,27.78
WP022000,LONGWANG,1,2000-05-18 00:00:00,2000,18.2,122.2,20.0,37.04
WP022000,LONGWANG,2,2000-05-18 06:00:00,2000,18.7,122.6,20.0,37.04
WP022000,LONGWANG,3,2000-05-18 12:00:00,2000,19.4,123.2,20.0,37.04
WP022000,LONGWANG,4,2000-05-18 18:00:00,2000,20.1,124.2,30.0,55.56
WP022000,LONGWANG,5,2000-05-19 00:00:00,2000,20.9,125.3,35.0,64.82000000000001
WP032000,UNNAMED,0,2000-05-21 00:00:00,2000,18.3,118.3,30.0,55.56
WP032000,UNNAMED,1,2000-05-21 06:00:00,2000,19.5,119.7,30.0,55.56
WP032000,UNNAMED,2,2000-05-21 12:00:00,2000,20.4,121.6,30.0,55.56
WP032000,UNNAMED,3,2000-05-21 18:00:00,2000,20.8,123.2,25.0,46.300000000000004
WP032000,UNNAMED,4,2000-05-22 00:00:00,2000,21.0,125.1,25.0,46.300000000000004
WP042000,UNNAMED,0,2000-05-29 00:00:00,2000,10.5,116.6,20.0,37.04
WP062000,KAI-TAK,0,2000-07-03 06:00:00,2000,15.7,118.1,15.0,27.78
WP062000,KAI-TAK,1,2000-07-03 12:00:00,2000,15.9,119.0,15.0,27.78
WP062000,KAI-TAK,2,2000-07-03 18:00:00,2000,16.1,119.3,20.0,37.04
WP062000,KAI-TAK,3,2000-07-04 00:00:00,2000,16.4,119.6,20.0,37.04
WP062000,KAI-TAK,4,2000-07-04 06:00:00,2000,17.2,120.2,30.0,55.56
WP062000,KAI-TAK,5,2000-07-04 12:00:00,2000,18.2,120.4,25.0,46.300000000000004
WP062000,KAI-TAK,6,2000-07-04 18:00:00,2000,18.5,120.6,25.0,46.300000000000004
WP062000,KAI-TAK,7,2000-07-05 00:00:00,2000,18.8,120.9,25.0,46.300000000000004
WP062000,KAI-TAK,8,2000-07-05 06:00:00,2000,19.0,120.7,25.0,46.300000000000004
WP062000,KAI-TAK,9,2000-07-05 12:00:00,2000,19.0,120.4,30.0,55.56
WP062000,KAI-TAK,10,2000-07-05 18:00:00,2000,19.1,120.2,35.0,64.82000000000001
WP062000,KAI-TAK,11,2000-07-06 00:00:00,2000,19.4,119.9,45.0,83.34
WP062000,KAI-TAK,12,2000-07-06 06:00:00,2000,19.7,119.4,55.0,101.86
WP062000,KAI-TAK,13,2000-07-06 12:00:00,2000,20.0,119.0,60.0,111.12
WP062000,KAI-TAK,14,2000-07-06 18:00:00,2000,19.9,118.7,65.0,120.38000000000001
WP062000,KAI-TAK,15,2000-07-07 00:00:00,2000,19.6,118.4,65.0,120.38000000000001
WP062000,KAI-TAK,16,2000-07-07 06:00:00,2000,19.6,118.8,75.0,138.9
WP062000,KAI-TAK,17,2000-07-07 12:00:00,2000,19.7,119.0,75.0,138.9
WP062000,KAI-TAK,18,2000-07-07 18:00:00,2000,19.8,119.1,75.0,138.9
WP062000,KAI-TAK,19,2000-07-08 00:00:00,2000,20.0,119.4,75.0,138.9
WP062000,KAI-TAK,20,2000-07-08 06:00:00,2000,20.2,119.8,65.0,120.38000000000001
WP062000,KAI-TAK,21,2000-07-08 12:00:00,2000,20.4,120.3,65.0,120.38000000000001
WP062000,KAI-TAK,22,2000-07-08 18:00:00,2000,21.2,120.7,65.0,120.38000000000001
WP072000,UNNAMED,6,2000-07-12 06:00:00,2000,14.2,127.7,25.0,46.300000000000004
WP072000,UNNAMED,7,2000-07-12 12:00:00,2000,14.7,126.7,25.0,46.300000000000004
WP072000,UNNAMED,8,2000-07-12 18:00:00,2000,15.1,125.5,25.0,46.300000000000004
WP072000,UNNAMED,9,2000-07-13 00:00:00,2000,15.7,124.0,25.0,46.300000000000004
WP072000,UNNAMED,10,2000-07-13 06:00:00,2000,15.7,123.4,25.0,46.300000000000004
WP072000,UNNAMED,11,2000-07-13 12:00:00,2000,15.6,122.9,25.0,46.300000000000004
WP072000,UNNAMED,12,2000-07-13 18:00:00,2000,15.6,122.4,25.0,46.300000000000004
WP072000,UNNAMED,13,2000-07-14 00:00:00,2000,15.5,121.8,25.0,46.300000000000004
WP072000,UNNAMED,14,2000-07-14 06:00:00,2000,16.0,116.3,20.0,37.04
WP102000,BOLAVEN,8,2000-07-21 12:00:00,2000,16.7,128.0,25.0,46.300000000000004
WP102000,BOLAVEN,9,2000-07-21 18:00:00,2000,17.2,126.8,25.0,46.300000000000004
WP102000,BOLAVEN,10,2000-07-22 00:00:00,2000,17.4,125.9,25.0,46.300000000000004
WP102000,BOLAVEN,11,2000-07-22 06:00:00,2000,17.5,125.0,25.0,46.300000000000004
WP102000,BOLAVEN,12,2000-07-22 12:00:00,2000,17.6,124.0,25.0,46.300000000000004
WP102000,BOLAVEN,13,2000-07-22 18:00:00,2000,17.7,123.0,25.0,46.300000000000004
WP102000,BOLAVEN,14,2000-07-23 00:00:00,2000,17.9,122.1,20.0,37.04
WP102000,BOLAVEN,15,2000-07-24 06:00:00,2000,19.0,123.1,20.0,37.04
WP102000,BOLAVEN,16,2000-07-24 12:00:00,2000,20.1,123.8,20.0,37.04
WP102000,BOLAVEN,17,2000-07-24 18:00:00,2000,21.4,124.6,25.0,46.300000000000004
WP182000,BILIS,16,2000-08-21 06:00:00,2000,19.2,127.2,125.0,231.5
WP182000,BILIS,17,2000-08-21 12:00:00,2000,19.7,126.1,135.0,250.02
WP182000,BILIS,18,2000-08-21 18:00:00,2000,20.3,125.0,140.0,259.28000000000003
WP182000,BILIS,19,2000-08-22 00:00:00,2000,20.8,124.0,140.0,259.28000000000003
WP182000,BILIS,20,2000-08-22 06:00:00,2000,21.5,122.9,140.0,259.28000000000003
WP192000,KAEMI,0,2000-08-18 12:00:00,2000,12.1,116.0,25.0,46.300000000000004
WP212000,MARIA,12,2000-08-30 12:00:00,2000,19.1,116.1,35.0,64.82000000000001
WP212000,MARIA,13,2000-08-30 18:00:00,2000,19.6,116.2,40.0,74.08
WP232000,WUKONG,0,2000-09-04 18:00:00,2000,16.9,116.9,20.0,37.04
WP232000,WUKONG,1,2000-09-05 00:00:00,2000,16.8,116.9,25.0,46.300000000000004
WP232000,WUKONG,2,2000-09-05 06:00:00,2000,16.8,117.0,25.0,46.300000000000004
WP232000,WUKONG,3,2000-09-05 12:00:00,2000,16.8,117.1,25.0,46.300000000000004
WP232000,WUKONG,4,2000-09-05 18:00:00,2000,17.1,117.6,25.0,46.300000000000004
WP232000,WUKONG,5,2000-09-06 00:00:00,2000,17.8,117.8,30.0,55.56
WP232000,WUKONG,6,2000-09-06 06:00:00,2000,18.3,117.5,35.0,64.82000000000001
WP232000,WUKONG,7,2000-09-06 12:00:00,2000,18.6,117.0,35.0,64.82000000000001
WP232000,WUKONG,8,2000-09-06 18:00:00,2000,18.7,116.6,40.0,74.08
WP232000,WUKONG,9,2000-09-07 00:00:00,2000,18.9,116.1,65.0,120.38000000000001
WP242000,BOPHA,18,2000-09-10 06:00:00,2000,21.5,122.3,50.0,92.60000000000001
WP242000,BOPHA,19,2000-09-10 12:00:00,2000,20.4,122.0,55.0,101.86
WP242000,BOPHA,20,2000-09-10 18:00:00,2000,19.4,121.9,50.0,92.60000000000001
WP242000,BOPHA,21,2000-09-11 00:00:00,2000,18.6,121.9,45.0,83.34
WP242000,BOPHA,22,2000-09-11 06:00:00,2000,17.9,122.0,40.0,74.08
WP242000,BOPHA,23,2000-09-11 12:00:00,2000,17.1,122.3,30.0,55.56
WP242000,BOPHA,24,2000-09-11 18:00:00,2000,16.7,123.3,30.0,55.56
WP242000,BOPHA,25,2000-09-12 00:00:00,2000,16.3,124.3,20.0,37.04
WP302000,XANGSANE,8,2000-10-27 06:00:00,2000,12.4,126.3,65.0,120.38000000000001
WP302000,XANGSANE,9,2000-10-27 12:00:00,2000,13.2,124.9,70.0,129.64000000000001
WP302000,XANGSANE,10,2000-10-27 18:00:00,2000,13.7,123.6,75.0,138.9
WP302000,XANGSANE,11,2000-10-28 00:00:00,2000,13.9,122.5,65.0,120.38000000000001
WP302000,XANGSANE,12,2000-10-28 06:00:00,2000,14.2,121.5,65.0,120.38000000000001
WP302000,XANGSANE,13,2000-10-28 12:00:00,2000,14.6,120.6,65.0,120.38000000000001
WP302000,XANGSANE,14,2000-10-28 18:00:00,2000,15.2,119.9,55.0,101.86
WP302000,XANGSANE,15,2000-10-29 00:00:00,2000,15.8,119.0,55.0,101.86
WP302000,XANGSANE,16,2000-10-29 06:00:00,2000,15.8,118.4,55.0,101.86
WP302000,XANGSANE,17,2000-10-29 12:00:00,2000,16.0,118.1,55.0,101.86
WP302000,XANGSANE,18,2000-10-29 18:00:00,2000,16.2,118.1,65.0,120.38000000000001
WP302000,XANGSANE,19,2000-10-30 00:00:00,2000,16.4,118.3,90.0,166.68
WP302000,XANGSANE,20,2000-10-30 06:00:00,2000,16.8,118.7,90.0,166.68
WP302000,XANGSANE,21,2000-10-30 12:00:00,2000,17.3,119.2,90.0,166.68
WP302000,XANGSANE,22,2000-10-30 18:00:00,2000,18.0,119.5,90.0,166.68
WP302000,XANGSANE,23,2000-10-31 00:00:00,2000,18.6,119.7,90.0,166.68
WP302000,XANGSANE,24,2000-10-31 06:00:00,2000,19.6,120.1,90.0,166.68
WP302000,XANGSANE,25,2000-10-31 12:00:00,2000,20.9,120.6,90.0,166.68
WP312000,BEBINCA,8,2000-11-01 12:00:00,2000,12.1,126.9,45.0,83.34
WP312000,BEBINCA,9,2000-11-01 18:00:00,2000,12.8,126.0,55.0,101.86
WP312000,BEBINCA,10,2000-11-02 00:00:00,2000,13.5,124.8,60.0,111.12
WP312000,BEBINCA,11,2000-11-02 06:00:00,2000,14.1,123.5,75.0,138.9
WP312000,BEBINCA,12,2000-11-02 12:00:00,2000,14.4,122.4,85.0,157.42000000000002
WP312000,BEBINCA,13,2000-11-02 18:00:00,2000,14.5,121.4,85.0,157.42000000000002
WP312000,BEBINCA,14,2000-11-03 00:00:00,2000,14.7,120.4,75.0,138.9
WP312000,BEBINCA,15,2000-11-03 06:00:00,2000,15.0,119.6,65.0,120.38000000000001
WP312000,BEBINCA,16,2000-11-03 12:00:00,2000,15.3,118.8,55.0,101.86
WP312000,BEBINCA,17,2000-11-03 18:00:00,2000,15.7,118.5,50.0,92.60000000000001
WP312000,BEBINCA,18,2000-11-04 00:00:00,2000,16.2,117.7,55.0,101.86
WP312000,BEBINCA,19,2000-11-04 06:00:00,2000,16.4,117.5,55.0,101.86
WP312000,BEBINCA,20,2000-11-04 12:00:00,2000,16.9,117.2,55.0,101.86
WP312000,BEBINCA,21,2000-11-04 18:00:00,2000,17.0,117.0,55.0,101.86
WP312000,BEBINCA,22,2000-11-05 00:00:00,2000,17.1,117.0,55.0,101.86
WP312000,BEBINCA,23,2000-11-05 06:00:00,2000,17.8,116.9,55.0,101.86
WP312000,BEBINCA,24,2000-11-05 12:00:00,2000,18.5,116.6,65.0,120.38000000000001
WP312000,BEBINCA,25,2000-11-05 18:00:00,2000,19.2,116.7,65.0,120.38000000000001
WP312000,BEBINCA,26,2000-11-06 00:00:00,2000,19.5,116.9,65.0,120.38000000000001
WP312000,BEBINCA,27,2000-11-06 06:00:00,2000,19.9,117.0,65.0,120.38000000000001
WP312000,BEBINCA,28,2000-11-06 12:00:00,2000,20.1,116.8,45.0,83.34
WP312000,BEBINCA,29,2000-11-06 18:00:00,2000,20.3,116.3,35.0,64.82000000000001
WP322000,UNNAMED,0,2000-11-07 12:00:00,2000,18.0,125.5,20.0,37.04
WP322000,UNNAMED,1,2000-11-07 18:00:00,2000,18.7,124.8,20.0,37.04
WP322000,UNNAMED,2,2000-11-08 00:00:00,2000,19.6,124.3,25.0,46.300000000000004
WP322000,UNNAMED,3,2000-11-08 06:00:00,2000,20.7,124.2,25.0,46.300000000000004
WP322000,UNNAMED,4,2000-11-08 12:00:00,2000,21.7,124.2,25.0,46.300000000000004
WP332000,RUMBIA,9,2000-11-29 06:00:00,2000,9.6,127.9,50.0,92.60000000000001
WP332000,RUMBIA,10,2000-11-29 12:00:00,2000,10.1,127.0,50.0,92.60000000000001
WP332000,RUMBIA,11,2000-11-29 18:00:00,2000,10.6,126.1,50.0,92.60000000000001
WP332000,RUMBIA,12,2000-11-30 00:00:00,2000,11.0,125.2,55.0,101.86
WP332000,RUMBIA,13,2000-11-30 06:00:00,2000,11.4,124.2,55.0,101.86
WP332000,RUMBIA,14,2000-11-30 12:00:00,2000,11.7,123.2,55.0,101.86
WP332000,RUMBIA,15,2000-11-30 18:00:00,2000,11.9,122.3,55.0,101.86
WP332000,RUMBIA,16,2000-12-01 00:00:00,2000,11.8,121.7,50.0,92.60000000000001
WP332000,RUMBIA,17,2000-12-01 06:00:00,2000,11.6,121.2,50.0,92.60000000000001
WP332000,RUMBIA,18,2000-12-01 12:00:00,2000,11.5,120.6,45.0,83.34
WP332000,RUMBIA,19,2000-12-01 18:00:00,2000,11.4,119.8,30.0,55.56
WP332000,RUMBIA,20,2000-12-02 00:00:00,2000,11.6,121.2,30.0,55.56
WP332000,RUMBIA,21,2000-12-02 06:00:00,2000,11.5,120.6,30.0,55.56
WP332000,RUMBIA,22,2000-12-02 12:00:00,2000,11.4,119.8,25.0,46.300000000000004
WP332000,RUMBIA,23,2000-12-02 18:00:00,2000,11.4,118.7,25.0,46.300000000000004
WP332000,RUMBIA,24,2000-12-03 00:00:00,2000,11.4,117.4,25.0,46.300000000000004
WP332000,RUMBIA,25,2000-12-03 06:00:00,2000,11.3,116.0,25.0,46.300000000000004
WP342000,SOULIK,6,2000-12-30 06:00:00,2000,11.0,127.8,40.0,74.08
WP342000,SOULIK,7,2000-12-30 12:00:00,2000,11.6,127.5,45.0,83.34
WP342000,SOULIK,8,2000-12-30 18:00:00,2000,12.1,127.6,50.0,92.60000000000001
WP012001,UNNAMED,6,2001-02-17 18:00:00,2001,10.2,127.0,20.0,37.04
WP012001,UNNAMED,7,2001-02-18 00:00:00,2001,10.5,125.9,25.0,46.300000000000004
WP012001,UNNAMED,8,2001-02-18 06:00:00,2001,10.9,124.8,25.0,46.300000000000004
WP012001,UNNAMED,9,2001-02-18 12:00:00,2001,11.2,123.9,25.0,46.300000000000004
WP012001,UNNAMED,10,2001-02-18 18:00:00,2001,11.3,123.3,25.0,46.300000000000004
WP012001,UNNAMED,11,2001-02-19 00:00:00,2001,11.4,122.6,25.0,46.300000000000004
WP012001,UNNAMED,12,2001-02-19 06:00:00,2001,11.4,122.0,25.0,46.300000000000004
WP012001,UNNAMED,13,2001-02-19 12:00:00,2001,11.4,121.5,25.0,46.300000000000004
WP012001,UNNAMED,14,2001-02-19 18:00:00,2001,11.6,121.0,25.0,46.300000000000004
WP012001,UNNAMED,15,2001-02-20 00:00:00,2001,11.8,120.7,20.0,37.04
WP012001,UNNAMED,16,2001-02-20 06:00:00,2001,12.0,120.5,20.0,37.04
WP012001,UNNAMED,17,2001-02-20 12:00:00,2001,12.2,120.3,20.0,37.04
WP012001,UNNAMED,18,2001-02-20 18:00:00,2001,12.5,120.1,25.0,46.300000000000004
WP012001,UNNAMED,19,2001-02-21 00:00:00,2001,12.9,119.9,20.0,37.04
WP012001,UNNAMED,20,2001-02-21 06:00:00,2001,13.4,119.7,20.0,37.04
WP012001,UNNAMED,21,2001-02-21 12:00:00,2001,13.9,119.5,20.0,37.04
WP012001,UNNAMED,22,2001-02-21 18:00:00,2001,14.5,119.3,20.0,37.04
WP012001,UNNAMED,23,2001-02-22 00:00:00,2001,15.1,119.1,20.0,37.04
WP022001,UNNAMED,20,2001-04-21 00:00:00,2001,12.3,127.8,20.0,37.04
WP022001,UNNAMED,21,2001-04-21 06:00:00,2001,12.6,127.5,20.0,37.04
WP022001,UNNAMED,22,2001-04-21 12:00:00,2001,12.9,127.2,20.0,37.04
WP022001,UNNAMED,23,2001-04-21 18:00:00,2001,13.2,126.8,20.0,37.04
WP022001,UNNAMED,24,2001-04-22 00:00:00,2001,13.6,126.4,20.0,37.04
WP022001,UNNAMED,25,2001-04-22 06:00:00,2001,14.1,126.2,20.0,37.04
WP022001,UNNAMED,26,2001-04-22 12:00:00,2001,14.7,126.0,20.0,37.04
WP022001,UNNAMED,27,2001-04-22 18:00:00,2001,15.5,126.1,20.0,37.04
WP032001,CIMARON,2,2001-05-05 12:00:00,2001,6.5,127.7,20.0,37.04
WP032001,CIMARON,3,2001-05-05 18:00:00,2001,7.0,127.3,20.0,37.04
WP032001,CIMARON,4,2001-05-06 00:00:00,2001,7.7,127.0,20.0,37.04
WP032001,CIMARON,5,2001-05-06 06:00:00,2001,8.3,126.8,20.0,37.04
WP032001,CIMARON,6,2001-05-06 12:00:00,2001,9.0,126.6,20.0,37.04
WP032001,CIMARON,7,2001-05-06 18:00:00,2001,9.5,126.5,20.0,37.04
WP032001,CIMARON,8,2001-05-07 00:00:00,2001,9.9,126.5,25.0,46.300000000000004
WP032001,CIMARON,9,2001-05-07 06:00:00,2001,10.3,126.5,25.0,46.300000000000004
WP032001,CIMARON,10,2001-05-07 12:00:00,2001,10.7,126.2,25.0,46.300000000000004
WP032001,CIMARON,11,2001-05-07 18:00:00,2001,11.0,125.6,25.0,46.300000000000004
WP032001,CIMARON,12,2001-05-08 00:00:00,2001,11.3,124.9,25.0,46.300000000000004
WP032001,CIMARON,13,2001-05-08 06:00:00,2001,11.6,124.2,25.0,46.300000000000004
WP032001,CIMARON,14,2001-05-08 12:00:00,2001,11.7,123.5,25.0,46.300000000000004
WP032001,CIMARON,15,2001-05-08 18:00:00,2001,11.8,122.6,25.0,46.300000000000004
WP032001,CIMARON,16,2001-05-09 00:00:00,2001,11.9,121.5,25.0,46.300000000000004
WP032001,CIMARON,17,2001-05-09 06:00:00,2001,12.0,120.4,30.0,55.56
WP032001,CIMARON,18,2001-05-09 12:00:00,2001,12.5,119.6,30.0,55.56
WP032001,CIMARON,19,2001-05-09 18:00:00,2001,13.1,119.3,30.0,55.56
WP032001,CIMARON,20,2001-05-10 00:00:00,2001,13.8,119.3,35.0,64.82000000000001
WP032001,CIMARON,21,2001-05-10 06:00:00,2001,14.5,119.3,35.0,64.82000000000001
WP032001,CIMARON,22,2001-05-10 12:00:00,2001,15.3,119.2,40.0,74.08
WP032001,CIMARON,23,2001-05-10 18:00:00,2001,16.1,119.1,40.0,74.08
WP032001,CIMARON,24,2001-05-11 00:00:00,2001,17.0,119.0,40.0,74.08
WP032001,CIMARON,25,2001-05-11 06:00:00,2001,17.7,119.2,40.0,74.08
WP032001,CIMARON,26,2001-05-11 12:00:00,2001,18.1,119.5,45.0,83.34
WP032001,CIMARON,27,2001-05-11 18:00:00,2001,18.4,119.8,45.0,83.34
WP032001,CIMARON,28,2001-05-12 00:00:00,2001,18.8,120.1,45.0,83.34
WP032001,CIMARON,29,2001-05-12 06:00:00,2001,19.4,120.4,45.0,83.34
WP032001,CIMARON,30,2001-05-12 12:00:00,2001,20.0,120.9,45.0,83.34
WP032001,CIMARON,31,2001-05-12 18:00:00,2001,20.7,121.4,50.0,92.60000000000001
WP032001,CIMARON,32,2001-05-13 00:00:00,2001,21.5,122.1,50.0,92.60000000000001
WP042001,CHEBI,7,2001-06-21 00:00:00,2001,14.6,127.9,45.0,83.34
WP042001,CHEBI,8,2001-06-21 06:00:00,2001,15.2,127.2,50.0,92.60000000000001
WP042001,CHEBI,9,2001-06-21 12:00:00,2001,16.0,125.9,55.0,101.86
WP042001,CHEBI,10,2001-06-21 18:00:00,2001,17.1,124.7,60.0,111.12
WP042001,CHEBI,11,2001-06-22 00:00:00,2001,18.3,123.6,65.0,120.38000000000001
WP042001,CHEBI,12,2001-06-22 06:00:00,2001,19.3,122.4,75.0,138.9
WP042001,CHEBI,13,2001-06-22 12:00:00,2001,20.3,121.1,75.0,138.9
WP042001,CHEBI,14,2001-06-22 18:00:00,2001,21.1,119.9,90.0,166.68
WP052001,DURIAN,0,2001-06-29 00:00:00,2001,15.0,117.8,20.0,37.04
WP052001,DURIAN,1,2001-06-29 06:00:00,2001,15.4,117.2,25.0,46.300000000000004
WP052001,DURIAN,2,2001-06-29 12:00:00,2001,15.8,116.7,25.0,46.300000000000004
WP052001,DURIAN,3,2001-06-29 18:00:00,2001,16.3,116.2,30.0,55.56
WP062001,UTOR,14,2001-07-03 12:00:00,2001,16.2,128.0,65.0,120.38000000000001
WP062001,UTOR,15,2001-07-03 18:00:00,2001,17.3,126.1,70.0,129.64000000000001
WP062001,UTOR,16,2001-07-04 00:00:00,2001,18.2,124.1,75.0,138.9
WP062001,UTOR,17,2001-07-04 06:00:00,2001,18.7,122.1,80.0,148.16
WP062001,UTOR,18,2001-07-04 12:00:00,2001,19.1,120.5,80.0,148.16
WP062001,UTOR,19,2001-07-04 18:00:00,2001,19.5,119.8,75.0,138.9
WP062001,UTOR,20,2001-07-05 00:00:00,2001,20.4,118.6,70.0,129.64000000000001
WP062001,UTOR,21,2001-07-05 06:00:00,2001,20.9,117.6,65.0,120.38000000000001
WP062001,UTOR,22,2001-07-05 12:00:00,2001,21.4,116.7,65.0,120.38000000000001
WP072001,TRAMI,3,2001-07-08 12:00:00,2001,15.1,128.0,25.0,46.300000000000004
WP072001,TRAMI,4,2001-07-08 18:00:00,2001,16.4,126.8,25.0,46.300000000000004
WP072001,TRAMI,5,2001-07-09 00:00:00,2001,17.4,126.0,25.0,46.300000000000004
WP072001,TRAMI,6,2001-07-09 06:00:00,2001,18.1,125.6,25.0,46.300000000000004
WP072001,TRAMI,7,2001-07-09 12:00:00,2001,18.7,125.2,25.0,46.300000000000004
WP072001,TRAMI,8,2001-07-09 18:00:00,2001,19.4,124.6,30.0,55.56
WP072001,TRAMI,9,2001-07-10 00:00:00,2001,20.0,124.0,35.0,64.82000000000001
WP072001,TRAMI,10,2001-07-10 06:00:00,2001,20.5,123.5,40.0,74.08
WP072001,TRAMI,11,2001-07-10 12:00:00,2001,21.0,123.0,35.0,64.82000000000001
WP072001,TRAMI,12,2001-07-10 18:00:00,2001,21.5,122.5,35.0,64.82000000000001
WP072001,TRAMI,13,2001-07-11 00:00:00,2001,22.0,122.2,35.0,64.82000000000001
WP102001,YUTU,0,2001-07-22 12:00:00,2001,18.7,126.7,25.0,46.300000000000004
WP102001,YUTU,1,2001-07-22 18:00:00,2001,19.1,125.4,25.0,46.300000000000004
WP102001,YUTU,2,2001-07-23 00:00:00,2001,19.6,123.9,25.0,46.300000000000004
WP102001,YUTU,3,2001-07-23 06:00:00,2001,20.0,122.6,30.0,55.56
WP102001,YUTU,4,2001-07-23 12:00:00,2001,20.1,121.1,35.0,64.82000000000001
WP102001,YUTU,5,2001-07-23 18:00:00,2001,20.2,119.7,35.0,64.82000000000001
WP102001,YUTU,6,2001-07-24 00:00:00,2001,20.4,118.3,55.0,101.86
WP102001,YUTU,7,2001-07-24 06:00:00,2001,20.5,116.9,70.0,129.64000000000001
WP112001,TORAJI,7,2001-07-27 00:00:00,2001,17.0,127.4,40.0,74.08
WP112001,TORAJI,8,2001-07-27 06:00:00,2001,17.2,126.8,50.0,92.60000000000001
WP112001,TORAJI,9,2001-07-27 12:00:00,2001,17.6,126.1,55.0,101.86
WP112001,TORAJI,10,2001-07-27 18:00:00,2001,17.8,125.6,75.0,138.9
WP112001,TORAJI,11,2001-07-28 00:00:00,2001,18.3,124.8,75.0,138.9
WP112001,TORAJI,12,2001-07-28 06:00:00,2001,19.1,124.2,90.0,166.68
WP112001,TORAJI,13,2001-07-28 12:00:00,2001,19.7,123.7,90.0,166.68
WP112001,TORAJI,14,2001-07-28 18:00:00,2001,20.5,123.1,90.0,166.68
WP112001,TORAJI,15,2001-07-29 00:00:00,2001,21.3,122.8,90.0,166.68
WP132001,USAGI,0,2001-08-08 06:00:00,2001,16.8,117.5,25.0,46.300000000000004
WP132001,USAGI,1,2001-08-08 12:00:00,2001,16.8,116.2,25.0,46.300000000000004
WP182001,FITOW,0,2001-08-27 06:00:00,2001,18.7,116.8,15.0,27.78
WP232001,LEKIMA,0,2001-09-21 18:00:00,2001,19.4,124.8,20.0,37.04
WP232001,LEKIMA,1,2001-09-22 00:00:00,2001,19.4,124.5,30.0,55.56
WP232001,LEKIMA,2,2001-09-22 06:00:00,2001,19.4,124.3,35.0,64.82000000000001
WP232001,LEKIMA,3,2001-09-22 12:00:00,2001,19.4,123.9,35.0,64.82000000000001
WP232001,LEKIMA,4,2001-09-22 18:00:00,2001,19.4,123.5,35.0,64.82000000000001
WP232001,LEKIMA,5,2001-09-23 00:00:00,2001,19.4,123.0,35.0,64.82000000000001
WP232001,LEKIMA,6,2001-09-23 06:00:00,2001,19.4,122.5,45.0,83.34
WP232001,LEKIMA,7,2001-09-23 12:00:00,2001,19.4,122.1,55.0,101.86
WP232001,LEKIMA,8,2001-09-23 18:00:00,2001,19.5,121.8,65.0,120.38000000000001
WP232001,LEKIMA,9,2001-09-24 00:00:00,2001,19.6,121.7,65.0,120.38000000000001
WP232001,LEKIMA,10,2001-09-24 06:00:00,2001,19.8,121.6,75.0,138.9
WP232001,LEKIMA,11,2001-09-24 12:00:00,2001,20.0,121.7,75.0,138.9
WP232001,LEKIMA,12,2001-09-24 18:00:00,2001,20.0,121.7,70.0,129.64000000000001
WP232001,LEKIMA,13,2001-09-25 00:00:00,2001,20.2,121.7,75.0,138.9
WP232001,LEKIMA,14,2001-09-25 06:00:00,2001,20.5,121.8,80.0,148.16
WP232001,LEKIMA,15,2001-09-25 12:00:00,2001,20.8,121.8,90.0,166.68
WP232001,LEKIMA,16,2001-09-25 18:00:00,2001,21.1,121.6,90.0,166.68
WP232001,LEKIMA,17,2001-09-26 00:00:00,2001,21.4,121.4,95.0,175.94
WP232001,LEKIMA,18,2001-09-26 06:00:00,2001,21.8,121.2,90.0,166.68
WP272001,LINGLING,3,2001-11-06 00:00:00,2001,10.0,127.7,25.0,46.300000000000004
WP272001,LINGLING,4,2001-11-06 06:00:00,2001,10.3,126.8,25.0,46.300000000000004
WP272001,LINGLING,5,2001-11-06 12:00:00,2001,10.6,125.9,30.0,55.56
WP272001,LINGLING,6,2001-11-06 18:00:00,2001,10.7,125.0,30.0,55.56
WP272001,LINGLING,7,2001-11-07 00:00:00,2001,10.8,124.2,35.0,64.82000000000001
WP272001,LINGLING,8,2001-11-07 06:00:00,2001,10.8,123.6,40.0,74.08
WP272001,LINGLING,9,2001-11-07 12:00:00,2001,11.0,123.1,35.0,64.82000000000001
WP272001,LINGLING,10,2001-11-07 18:00:00,2001,11.2,122.7,40.0,74.08
WP272001,LINGLING,11,2001-11-08 00:00:00,2001,11.4,122.2,45.0,83.34
WP272001,LINGLING,12,2001-11-08 06:00:00,2001,11.8,121.5,45.0,83.34
WP272001,LINGLING,13,2001-11-08 12:00:00,2001,12.1,120.8,55.0,101.86
WP272001,LINGLING,14,2001-11-08 18:00:00,2001,12.4,119.8,55.0,101.86
WP272001,LINGLING,15,2001-11-09 00:00:00,2001,12.6,118.8,65.0,120.38000000000001
WP272001,LINGLING,16,2001-11-09 06:00:00,2001,12.9,117.8,70.0,129.64000000000001
WP272001,LINGLING,17,2001-11-09 12:00:00,2001,13.1,116.9,80.0,148.16
WP272001,LINGLING,18,2001-11-09 18:00:00,2001,13.4,116.0,90.0,166.68
WP282001,UNNAMED,24,2001-11-22 12:00:00,2001,11.0,127.8,30.0,55.56
WP282001,UNNAMED,25,2001-11-22 18:00:00,2001,11.4,127.3,30.0,55.56
WP282001,UNNAMED,26,2001-11-23 00:00:00,2001,11.8,127.7,30.0,55.56
WP292001,UNNAMED,16,2001-11-22 18:00:00,2001,8.3,116.2,35.0,64.82000000000001
WP292001,UNNAMED,17,2001-11-23 00:00:00,2001,8.1,116.9,30.0,55.56
